ID_VENDA	Data_venda	ID_cliente	ID_PRODUTO	ID_VENDEDOR	Quantidade	Valor Unitário	Valor Total
1612	29/04/2026	SAKURA	DN33	NABIKI	4	R$ 234,00	R$ 936,00
1613	20/05/2026	MNCT02	DN03	RYUK	4	R$ 28,00	R$ 112,00
1614	31/08/2026	KIRA02	DN10	RYUK	2	R$ 12,00	R$ 24,00
1615	31/12/2026	SPDSTB	DN18	SOUN	5	R$ 13,00	R$ 65,00
1616	11/04/2026	KIRA02	DN04	USAGI	4	R$ 28,00	R$ 112,00
1617	17/06/2026	NAOMIS	DN03	NARAKI	10	R$ 28,00	R$ 280,00
1618	15/09/2026	DS-FESD	DN24	SOUN	5	R$ 136,00	R$ 680,00
1619	29/09/2026	DS-SRA	DN32	USAGI	5	R$ 22,00	R$ 110,00
1620	21/08/2026	NAOMIS	DN33	RYUK	4	R$ 234,00	R$ 936,00
1621	17/02/2026	NAOMIS	DN28	SOUN	3	R$ 223,00	R$ 669,00
1622	20/01/2026	MNCT02	DN05	NABIKI	3	R$ 11,00	R$ 33,00
1623	19/12/2026	TNSHHN	DN17	NABIKI	10	R$ 256,00	R$ 2.560,00
1624	23/10/2026	DS-MB	DN32	USAGI	4	R$ 22,00	R$ 88,00
1625	23/07/2026	XXLTTN	DN01	ANNA	7	R$ 200,00	R$ 1.400,00
1626	12/11/2026	SAKURA	DN01	SOUN	9	R$ 200,00	R$ 1.800,00
1627	04/03/2026	KIRA02	DN19	ANNA	8	R$ 26,00	R$ 208,00
1628	26/07/2026	UKYOKU	DN03	ANNA	3	R$ 28,00	R$ 84,00
1629	07/07/2026	EREH69	DN32	NABIKI	8	R$ 22,00	R$ 176,00
1630	30/11/2026	KIRA03	DN29	NARAKI	4	R$ 224,00	R$ 896,00
1631	03/03/2026	SANGOU	DN25	SOUN	7	R$ 933,00	R$ 6.531,00
1632	22/06/2026	DS-SC	DN30	SOUN	3	R$ 122,00	R$ 366,00
1633	10/06/2026	DS-SRA	DN20	NABIKI	10	R$ 86,00	R$ 860,00
1634	01/05/2026	AOTMOD	DN17	SOUN	7	R$ 256,00	R$ 1.792,00
1635	28/09/2026	DS-FESD	DN01	ANNA	6	R$ 200,00	R$ 1.200,00
1636	15/08/2026	KIRA04	DN25	RYUK	8	R$ 933,00	R$ 7.464,00
1637	27/06/2026	AOTMOD	DN30	SOUN	3	R$ 122,00	R$ 366,00
1638	07/07/2026	WLLTTN	DN18	NARAKI	1	R$ 13,00	R$ 13,00
1639	01/07/2026	DS-MB	DN15	NABIKI	3	R$ 754,00	R$ 2.262,00
1640	05/05/2026	DS-FESD	DN06	RYUK	10	R$ 62,00	R$ 620,00
1641	07/01/2026	KIRA04	DN16	RYUK	8	R$ 24,00	R$ 192,00
1642	17/12/2026	DIO069	DN31	USAGI	7	R$ 444,00	R$ 3.108,00
1643	26/07/2026	WLLTTN	DN35	ANNA	1	R$ 245,00	R$ 245,00
1644	18/02/2026	KIRA02	DN07	RYUK	5	R$ 23,00	R$ 115,00
1645	08/10/2026	XXLTTN	DN19	NARAKI	5	R$ 26,00	R$ 130,00
1646	04/08/2026	DS-MB	DN13	RYUK	2	R$ 834,00	R$ 1.668,00
1647	20/03/2026	AOTMOD	DN05	ANNA	5	R$ 11,00	R$ 55,00
1648	09/04/2026	IBRAKI	DN31	ANNA	1	R$ 444,00	R$ 444,00
1649	21/05/2026	KIRA03	DN29	NABIKI	10	R$ 224,00	R$ 2.240,00
1650	13/11/2026	AGOME1	DN04	SOUN	6	R$ 28,00	R$ 168,00
1651	01/11/2026	MNCT02	DN10	RYUK	6	R$ 12,00	R$ 72,00
1652	22/03/2026	DS-SC	DN34	RYUK	9	R$ 863,00	R$ 7.767,00
1653	18/08/2026	DS-MB	DN21	NARAKI	10	R$ 70,00	R$ 700,00
1654	30/01/2026	AOTMOD	DN23	NARAKI	1	R$ 145,00	R$ 145,00
1655	28/11/2026	XXLTTN	DN20	NABIKI	4	R$ 86,00	R$ 344,00
1656	17/06/2026	SPDSTB	DN05	SOUN	2	R$ 11,00	R$ 22,00
1657	07/11/2026	EREH69	DN33	NARAKI	6	R$ 234,00	R$ 1.404,00
1658	02/03/2026	EREH69	DN13	ANNA	5	R$ 834,00	R$ 4.170,00
1659	06/08/2026	DS-SRA	DN12	SOUN	2	R$ 129,00	R$ 258,00
1660	12/03/2026	EREH69	DN25	SOUN	2	R$ 933,00	R$ 1.866,00
1661	04/04/2026	KIRA03	DN01	NABIKI	2	R$ 200,00	R$ 400,00
1662	19/07/2026	WLLTTN	DN30	ANNA	1	R$ 122,00	R$ 122,00
1663	18/04/2026	UKYOKU	DN35	ANNA	1	R$ 245,00	R$ 245,00
1664	06/03/2026	DS-SRA	DN07	USAGI	7	R$ 23,00	R$ 161,00
1665	10/03/2026	MNCT02	DN13	RYUK	10	R$ 834,00	R$ 8.340,00
1666	17/04/2026	UKYOKU	DN01	NABIKI	10	R$ 200,00	R$ 2.000,00
1667	23/02/2026	ARMTTN	DN08	RYUK	1	R$ 83,00	R$ 83,00
1668	09/05/2026	AOTMOD	DN30	NARAKI	6	R$ 122,00	R$ 732,00
1669	14/09/2026	EREH69	DN33	USAGI	5	R$ 234,00	R$ 1.170,00
1670	16/08/2026	XXLTTN	DN35	RYUK	1	R$ 245,00	R$ 245,00
1671	18/03/2026	ARMTTN	DN11	USAGI	3	R$ 178,00	R$ 534,00
1672	08/05/2026	SANGOU	DN16	NABIKI	1	R$ 24,00	R$ 24,00
1673	26/03/2026	IBRAKI	DN30	RYUK	6	R$ 122,00	R$ 732,00
1674	01/12/2026	NAOMIS	DN17	RYUK	2	R$ 256,00	R$ 512,00
1675	13/04/2026	SAKURA	DN14	USAGI	8	R$ 64,00	R$ 512,00
1676	05/07/2026	TNSHHN	DN26	SOUN	4	R$ 122,00	R$ 488,00
1677	05/07/2026	WLLTTN	DN23	NARAKI	4	R$ 145,00	R$ 580,00
1678	26/04/2026	KIRA03	DN12	SOUN	9	R$ 129,00	R$ 1.161,00
1679	22/07/2026	KIRA02	DN15	RYUK	7	R$ 754,00	R$ 5.278,00
1680	08/06/2026	DS-SRA	DN06	USAGI	6	R$ 62,00	R$ 372,00
1681	22/09/2026	AGOME1	DN26	USAGI	1	R$ 122,00	R$ 122,00
1682	19/03/2026	TNSHHN	DN25	NARAKI	3	R$ 933,00	R$ 2.799,00
1683	27/04/2026	NAOMIS	DN01	NABIKI	3	R$ 200,00	R$ 600,00
1684	29/07/2026	DS-FESD	DN03	SOUN	10	R$ 28,00	R$ 280,00
1685	10/06/2026	UKYOKU	DN19	RYUK	1	R$ 26,00	R$ 26,00
1686	15/12/2026	NAOMIS	DN03	USAGI	1	R$ 28,00	R$ 28,00
1687	10/03/2026	AOTMOD	DN17	NABIKI	6	R$ 256,00	R$ 1.536,00
1688	26/11/2026	WLLTTN	DN15	ANNA	7	R$ 754,00	R$ 5.278,00
1689	17/03/2026	NAOMIS	DN27	SOUN	9	R$ 556,00	R$ 5.004,00
1690	17/06/2026	EREH69	DN32	NABIKI	4	R$ 22,00	R$ 88,00
1691	22/06/2026	TNSHHN	DN15	NARAKI	6	R$ 754,00	R$ 4.524,00
1692	30/07/2026	AGOME1	DN05	NARAKI	1	R$ 11,00	R$ 11,00
1693	11/08/2026	DIO069	DN31	NABIKI	7	R$ 444,00	R$ 3.108,00
1694	01/09/2026	DS-FESD	DN17	NARAKI	5	R$ 256,00	R$ 1.280,00
1695	28/12/2026	DS-MB	DN35	SOUN	4	R$ 245,00	R$ 980,00
1696	06/02/2026	MNCT02	DN16	NABIKI	6	R$ 24,00	R$ 144,00
1697	26/11/2026	DS-SRA	DN33	USAGI	1	R$ 234,00	R$ 234,00
1698	22/03/2026	XXLTTN	DN20	SOUN	2	R$ 86,00	R$ 172,00
1699	19/08/2026	XXLTTN	DN03	USAGI	1	R$ 28,00	R$ 28,00
1700	21/12/2026	WLLTTN	DN03	RYUK	1	R$ 28,00	R$ 28,00
1701	28/02/2026	AGOME1	DN10	SOUN	8	R$ 12,00	R$ 96,00
1702	15/02/2026	KIRA03	DN16	NABIKI	10	R$ 24,00	R$ 240,00
1703	10/12/2026	NAOMIS	DN10	NABIKI	6	R$ 12,00	R$ 72,00
1704	21/07/2026	AOTMOD	DN06	NARAKI	9	R$ 62,00	R$ 558,00
1705	06/01/2026	ARMTTN	DN33	ANNA	5	R$ 234,00	R$ 1.170,00
1706	17/02/2026	EREH69	DN26	ANNA	1	R$ 122,00	R$ 122,00
1707	04/11/2026	DS-MB	DN14	RYUK	1	R$ 64,00	R$ 64,00
1708	26/11/2026	DIO069	DN13	USAGI	5	R$ 834,00	R$ 4.170,00
1709	19/07/2026	DIO069	DN11	ANNA	7	R$ 178,00	R$ 1.246,00
1710	29/03/2026	AGOME1	DN15	RYUK	6	R$ 754,00	R$ 4.524,00
1711	06/10/2026	DS-SC	DN22	NARAKI	4	R$ 26,00	R$ 104,00
1712	09/08/2026	DIO069	DN08	SOUN	7	R$ 83,00	R$ 581,00
1713	28/02/2026	DBZ241	DN29	USAGI	8	R$ 224,00	R$ 1.792,00
1714	17/12/2026	WLLTTN	DN14	SOUN	3	R$ 64,00	R$ 192,00
1715	20/05/2026	AOTMOD	DN30	NARAKI	5	R$ 122,00	R$ 610,00
1716	17/09/2026	KIRA02	DN07	NARAKI	5	R$ 23,00	R$ 115,00
1717	21/12/2026	EREH69	DN23	NABIKI	2	R$ 145,00	R$ 290,00
1718	12/09/2026	UKYOKU	DN28	NARAKI	2	R$ 223,00	R$ 446,00
1719	08/02/2026	KIRA04	DN17	ANNA	8	R$ 256,00	R$ 2.048,00
1720	28/05/2026	TNSHHN	DN15	ANNA	9	R$ 754,00	R$ 6.786,00
1721	26/08/2026	IBRAKI	DN09	USAGI	2	R$ 2,00	R$ 4,00
1722	14/12/2026	AOTMOD	DN27	ANNA	1	R$ 556,00	R$ 556,00
1723	04/11/2026	AGOME1	DN08	USAGI	6	R$ 83,00	R$ 498,00
1724	31/10/2026	DS-SC	DN26	SOUN	6	R$ 122,00	R$ 732,00
1725	18/05/2026	WLLTTN	DN30	USAGI	4	R$ 122,00	R$ 488,00
1726	17/10/2026	UKYOKU	DN33	RYUK	3	R$ 234,00	R$ 702,00
1727	09/01/2026	DBZ241	DN19	NARAKI	6	R$ 26,00	R$ 156,00
1728	23/09/2026	DS-FESD	DN02	SOUN	5	R$ 29,00	R$ 145,00
1729	26/01/2026	WLLTTN	DN18	ANNA	2	R$ 13,00	R$ 26,00
1730	27/09/2026	DS-SC	DN23	ANNA	5	R$ 145,00	R$ 725,00
1731	27/11/2026	DIO069	DN35	RYUK	4	R$ 245,00	R$ 980,00
1732	09/07/2026	IBRAKI	DN14	SOUN	5	R$ 64,00	R$ 320,00
1733	13/07/2026	KIRA03	DN19	RYUK	8	R$ 26,00	R$ 208,00
1734	08/08/2026	DBZ241	DN16	SOUN	2	R$ 24,00	R$ 48,00
1735	10/08/2026	SAKURA	DN11	USAGI	5	R$ 178,00	R$ 890,00
1736	23/11/2026	EREH69	DN25	RYUK	3	R$ 933,00	R$ 2.799,00
1737	23/02/2026	XXLTTN	DN29	NARAKI	9	R$ 224,00	R$ 2.016,00
1738	30/07/2026	DIO069	DN14	RYUK	4	R$ 64,00	R$ 256,00
1739	04/01/2026	UKYOKU	DN17	NABIKI	3	R$ 256,00	R$ 768,00
1740	13/06/2026	MNCT02	DN21	NABIKI	4	R$ 70,00	R$ 280,00
1741	12/09/2026	EREH69	DN27	NARAKI	2	R$ 556,00	R$ 1.112,00
1742	19/06/2026	AGOME1	DN08	NARAKI	8	R$ 83,00	R$ 664,00
1743	07/12/2026	UKYOKU	DN11	RYUK	6	R$ 178,00	R$ 1.068,00
1744	23/08/2026	KIRA03	DN22	SOUN	5	R$ 26,00	R$ 130,00
1745	17/09/2026	SAKURA	DN22	NABIKI	8	R$ 26,00	R$ 208,00
1746	20/07/2026	WLLTTN	DN09	ANNA	4	R$ 2,00	R$ 8,00
1747	12/10/2026	KIRA02	DN26	RYUK	3	R$ 122,00	R$ 366,00
1748	17/01/2026	WLLTTN	DN14	ANNA	3	R$ 64,00	R$ 192,00
1749	16/09/2026	DS-SRA	DN09	NABIKI	8	R$ 2,00	R$ 16,00
1750	20/07/2026	SAKURA	DN13	NARAKI	7	R$ 834,00	R$ 5.838,00
1751	18/06/2026	AGOME1	DN23	NARAKI	2	R$ 145,00	R$ 290,00
1752	24/03/2026	UKYOKU	DN11	ANNA	8	R$ 178,00	R$ 1.424,00
1753	02/10/2026	KIRA02	DN13	NABIKI	6	R$ 834,00	R$ 5.004,00
1754	12/01/2026	UKYOKU	DN16	NARAKI	3	R$ 24,00	R$ 72,00
1755	25/07/2026	DBZ241	DN24	NABIKI	4	R$ 136,00	R$ 544,00
1756	07/10/2026	IBRAKI	DN08	NARAKI	8	R$ 83,00	R$ 664,00
1757	20/12/2026	TNSHHN	DN16	RYUK	3	R$ 24,00	R$ 72,00
1758	12/02/2026	UKYOKU	DN08	NARAKI	6	R$ 83,00	R$ 498,00
1759	20/07/2026	DS-SC	DN17	NABIKI	2	R$ 256,00	R$ 512,00
1760	25/12/2026	DS-MB	DN06	ANNA	5	R$ 62,00	R$ 310,00
1761	25/06/2026	DS-MB	DN04	ANNA	10	R$ 28,00	R$ 280,00
1762	20/01/2026	DS-SC	DN03	USAGI	9	R$ 28,00	R$ 252,00
1763	28/10/2026	EREH69	DN30	USAGI	5	R$ 122,00	R$ 610,00
1764	26/08/2026	WLLTTN	DN06	USAGI	4	R$ 62,00	R$ 248,00
1765	24/06/2026	AOTMOD	DN25	USAGI	9	R$ 933,00	R$ 8.397,00
1766	09/01/2026	AOTMOD	DN11	ANNA	8	R$ 178,00	R$ 1.424,00
1767	26/11/2026	SAKURA	DN28	NABIKI	1	R$ 223,00	R$ 223,00
1768	05/08/2026	KIRA04	DN07	NARAKI	6	R$ 23,00	R$ 138,00
1769	07/06/2026	DS-FESD	DN24	NARAKI	9	R$ 136,00	R$ 1.224,00
1770	16/10/2026	AOTMOD	DN22	SOUN	8	R$ 26,00	R$ 208,00
1771	03/02/2026	XXLTTN	DN31	ANNA	2	R$ 444,00	R$ 888,00
1772	11/09/2026	XXLTTN	DN18	NARAKI	9	R$ 13,00	R$ 117,00
1773	02/05/2026	KIRA04	DN21	NABIKI	9	R$ 70,00	R$ 630,00
1774	30/11/2026	DS-SC	DN34	NARAKI	3	R$ 863,00	R$ 2.589,00
1775	19/01/2026	UKYOKU	DN08	ANNA	7	R$ 83,00	R$ 581,00
1776	28/11/2026	XXLTTN	DN15	ANNA	9	R$ 754,00	R$ 6.786,00
1777	12/04/2026	XXLTTN	DN28	USAGI	5	R$ 223,00	R$ 1.115,00
1778	10/12/2026	KIRA02	DN21	SOUN	2	R$ 70,00	R$ 140,00
1779	23/01/2026	NAOMIS	DN32	SOUN	4	R$ 22,00	R$ 88,00
1780	20/10/2026	DS-FESD	DN04	RYUK	8	R$ 28,00	R$ 224,00
1781	25/07/2026	KIRA04	DN15	SOUN	4	R$ 754,00	R$ 3.016,00
1782	15/09/2026	DS-FESD	DN04	SOUN	8	R$ 28,00	R$ 224,00
1783	15/04/2026	DIO069	DN18	SOUN	6	R$ 13,00	R$ 78,00
1784	09/09/2026	KIRA03	DN13	NARAKI	1	R$ 834,00	R$ 834,00
1785	17/05/2026	SANGOU	DN10	NABIKI	2	R$ 12,00	R$ 24,00
1786	26/10/2026	DIO069	DN35	NARAKI	4	R$ 245,00	R$ 980,00
1787	12/01/2026	WLLTTN	DN05	SOUN	3	R$ 11,00	R$ 33,00
1788	10/12/2026	WLLTTN	DN26	NARAKI	10	R$ 122,00	R$ 1.220,00
1789	10/12/2026	DIO069	DN28	NABIKI	9	R$ 223,00	R$ 2.007,00
1790	18/01/2026	ARMTTN	DN34	NABIKI	1	R$ 863,00	R$ 863,00
1791	26/12/2026	KIRA04	DN34	USAGI	7	R$ 863,00	R$ 6.041,00
1792	04/02/2026	DBZ241	DN34	SOUN	10	R$ 863,00	R$ 8.630,00
1793	27/02/2026	KIRA02	DN25	USAGI	4	R$ 933,00	R$ 3.732,00
1794	01/11/2026	IBRAKI	DN21	NABIKI	8	R$ 70,00	R$ 560,00
1795	13/05/2026	SPDSTB	DN34	SOUN	6	R$ 863,00	R$ 5.178,00
1796	01/11/2026	UKYOKU	DN06	NABIKI	9	R$ 62,00	R$ 558,00
1797	24/04/2026	TNSHHN	DN28	NABIKI	3	R$ 223,00	R$ 669,00
1798	08/01/2026	KIRA02	DN16	ANNA	5	R$ 24,00	R$ 120,00
1799	04/09/2026	DS-FESD	DN33	NABIKI	10	R$ 234,00	R$ 2.340,00
1800	24/06/2026	UKYOKU	DN05	NABIKI	3	R$ 11,00	R$ 33,00
1801	28/10/2026	MNCT02	DN06	RYUK	9	R$ 62,00	R$ 558,00
1802	26/12/2026	ARMTTN	DN35	SOUN	3	R$ 245,00	R$ 735,00
1803	01/07/2026	KIRA03	DN07	RYUK	4	R$ 23,00	R$ 92,00
1804	12/07/2026	MNCT02	DN28	RYUK	3	R$ 223,00	R$ 669,00
1805	07/12/2026	KIRA03	DN29	SOUN	8	R$ 224,00	R$ 1.792,00
1806	23/03/2026	KIRA04	DN30	SOUN	6	R$ 122,00	R$ 732,00
1807	29/05/2026	DIO069	DN10	RYUK	7	R$ 12,00	R$ 84,00
1808	18/06/2026	KIRA04	DN26	ANNA	8	R$ 122,00	R$ 976,00
1809	08/06/2026	DBZ241	DN03	NABIKI	7	R$ 28,00	R$ 196,00
1810	19/06/2026	UKYOKU	DN08	NARAKI	8	R$ 83,00	R$ 664,00
1811	12/01/2026	DS-MB	DN27	ANNA	1	R$ 556,00	R$ 556,00
1812	29/03/2026	SANGOU	DN29	RYUK	2	R$ 224,00	R$ 448,00
1813	21/02/2026	DIO069	DN32	NARAKI	3	R$ 22,00	R$ 66,00
1814	22/01/2026	DBZ241	DN29	ANNA	8	R$ 224,00	R$ 1.792,00
1815	03/11/2026	TNSHHN	DN03	USAGI	6	R$ 28,00	R$ 168,00
1816	11/12/2026	UKYOKU	DN07	SOUN	10	R$ 23,00	R$ 230,00
1817	11/04/2026	UKYOKU	DN08	USAGI	6	R$ 83,00	R$ 498,00
1818	03/10/2026	DS-MB	DN04	SOUN	6	R$ 28,00	R$ 168,00
1819	19/04/2026	DS-FESD	DN08	NARAKI	2	R$ 83,00	R$ 166,00
1820	07/09/2026	EREH69	DN02	ANNA	7	R$ 29,00	R$ 203,00
1821	22/09/2026	AGOME1	DN01	NABIKI	3	R$ 200,00	R$ 600,00
1822	18/12/2026	NAOMIS	DN30	NARAKI	5	R$ 122,00	R$ 610,00
1823	01/06/2026	SPDSTB	DN07	RYUK	10	R$ 23,00	R$ 230,00
1824	14/04/2026	DS-FESD	DN09	SOUN	10	R$ 2,00	R$ 20,00
1825	05/10/2026	DIO069	DN20	ANNA	4	R$ 86,00	R$ 344,00
1826	16/06/2026	DIO069	DN08	NABIKI	5	R$ 83,00	R$ 415,00
1827	31/08/2026	WLLTTN	DN24	USAGI	9	R$ 136,00	R$ 1.224,00
1828	11/02/2026	DS-SC	DN15	NABIKI	10	R$ 754,00	R$ 7.540,00
1829	12/09/2026	NAOMIS	DN05	NARAKI	4	R$ 11,00	R$ 44,00
1830	14/09/2026	DS-FESD	DN12	SOUN	9	R$ 129,00	R$ 1.161,00
1831	08/09/2026	DBZ241	DN28	SOUN	2	R$ 223,00	R$ 446,00
1832	28/03/2026	ARMTTN	DN27	NARAKI	3	R$ 556,00	R$ 1.668,00
1833	16/07/2026	DS-FESD	DN26	USAGI	5	R$ 122,00	R$ 610,00
1834	22/11/2026	MNCT02	DN18	RYUK	6	R$ 13,00	R$ 78,00
1835	10/10/2026	DS-SC	DN13	NABIKI	10	R$ 834,00	R$ 8.340,00
1836	14/03/2026	KIRA03	DN11	NABIKI	6	R$ 178,00	R$ 1.068,00
1837	07/05/2026	NAOMIS	DN19	NARAKI	7	R$ 26,00	R$ 182,00
1838	14/08/2026	SANGOU	DN12	SOUN	7	R$ 129,00	R$ 903,00
1839	13/02/2026	UKYOKU	DN02	SOUN	2	R$ 29,00	R$ 58,00
1840	08/10/2026	AGOME1	DN24	NABIKI	6	R$ 136,00	R$ 816,00
1841	10/03/2026	MNCT02	DN20	USAGI	8	R$ 86,00	R$ 688,00
1842	07/05/2026	SPDSTB	DN14	USAGI	2	R$ 64,00	R$ 128,00
1843	14/05/2026	XXLTTN	DN07	NARAKI	6	R$ 23,00	R$ 138,00
1844	05/09/2026	AOTMOD	DN31	ANNA	10	R$ 444,00	R$ 4.440,00
1845	26/08/2026	KIRA03	DN21	RYUK	4	R$ 70,00	R$ 280,00
1846	27/02/2026	XXLTTN	DN34	NABIKI	2	R$ 863,00	R$ 1.726,00
1847	02/03/2026	KIRA02	DN32	USAGI	5	R$ 22,00	R$ 110,00
1848	23/10/2026	EREH69	DN28	USAGI	6	R$ 223,00	R$ 1.338,00
1849	24/02/2026	AOTMOD	DN11	RYUK	9	R$ 178,00	R$ 1.602,00
1850	17/04/2026	AGOME1	DN25	ANNA	7	R$ 933,00	R$ 6.531,00
1851	29/09/2026	DIO069	DN18	NABIKI	7	R$ 13,00	R$ 91,00
1852	29/03/2026	DS-FESD	DN29	SOUN	8	R$ 224,00	R$ 1.792,00
1853	16/09/2026	KIRA03	DN25	NABIKI	6	R$ 933,00	R$ 5.598,00
1854	19/11/2026	SANGOU	DN24	ANNA	7	R$ 136,00	R$ 952,00
1855	17/06/2026	ARMTTN	DN20	NARAKI	8	R$ 86,00	R$ 688,00
1856	08/12/2026	MNCT02	DN25	ANNA	2	R$ 933,00	R$ 1.866,00
1857	04/11/2026	NAOMIS	DN27	NARAKI	3	R$ 556,00	R$ 1.668,00
1858	02/03/2026	KIRA03	DN22	ANNA	1	R$ 26,00	R$ 26,00
1859	05/06/2026	KIRA02	DN35	ANNA	9	R$ 245,00	R$ 2.205,00
1860	07/02/2026	NAOMIS	DN21	ANNA	3	R$ 70,00	R$ 210,00
1861	26/06/2026	IBRAKI	DN20	NABIKI	7	R$ 86,00	R$ 602,00
1862	02/05/2026	UKYOKU	DN31	ANNA	3	R$ 444,00	R$ 1.332,00
1863	19/01/2026	IBRAKI	DN05	RYUK	1	R$ 11,00	R$ 11,00
1864	27/12/2026	KIRA04	DN30	NARAKI	4	R$ 122,00	R$ 488,00
1865	31/05/2026	EREH69	DN25	RYUK	8	R$ 933,00	R$ 7.464,00
1866	14/07/2026	EREH69	DN10	NABIKI	3	R$ 12,00	R$ 36,00
1867	23/03/2026	MNCT02	DN06	USAGI	3	R$ 62,00	R$ 186,00
1868	22/02/2026	AOTMOD	DN09	SOUN	1	R$ 2,00	R$ 2,00
1869	01/01/2026	EREH69	DN15	NARAKI	2	R$ 754,00	R$ 1.508,00
1870	06/01/2026	DS-FESD	DN12	USAGI	10	R$ 129,00	R$ 1.290,00
1871	24/04/2026	DIO069	DN30	SOUN	2	R$ 122,00	R$ 244,00
1872	03/03/2026	DS-MB	DN02	USAGI	10	R$ 29,00	R$ 290,00
1873	18/10/2026	XXLTTN	DN15	NABIKI	3	R$ 754,00	R$ 2.262,00
1874	14/10/2026	SAKURA	DN34	USAGI	4	R$ 863,00	R$ 3.452,00
1875	25/05/2026	SANGOU	DN20	USAGI	9	R$ 86,00	R$ 774,00
1876	02/04/2026	DS-FESD	DN32	ANNA	5	R$ 22,00	R$ 110,00
1877	02/12/2026	AGOME1	DN26	NARAKI	2	R$ 122,00	R$ 244,00
1878	15/07/2026	NAOMIS	DN12	NARAKI	7	R$ 129,00	R$ 903,00
1879	20/06/2026	NAOMIS	DN11	USAGI	5	R$ 178,00	R$ 890,00
1880	27/05/2026	AOTMOD	DN31	SOUN	8	R$ 444,00	R$ 3.552,00
1881	14/07/2026	EREH69	DN02	RYUK	7	R$ 29,00	R$ 203,00
1882	14/10/2026	SPDSTB	DN32	SOUN	4	R$ 22,00	R$ 88,00
1883	26/10/2026	KIRA03	DN33	USAGI	7	R$ 234,00	R$ 1.638,00
1884	04/11/2026	DS-SC	DN23	USAGI	3	R$ 145,00	R$ 435,00
1885	01/09/2026	SANGOU	DN26	SOUN	6	R$ 122,00	R$ 732,00
1886	03/07/2026	AOTMOD	DN31	RYUK	3	R$ 444,00	R$ 1.332,00
1887	10/11/2026	AOTMOD	DN28	SOUN	3	R$ 223,00	R$ 669,00
1888	21/05/2026	XXLTTN	DN14	ANNA	8	R$ 64,00	R$ 512,00
1889	09/04/2026	KIRA03	DN21	RYUK	7	R$ 70,00	R$ 490,00
1890	02/04/2026	DS-FESD	DN27	RYUK	1	R$ 556,00	R$ 556,00
1891	11/01/2026	SAKURA	DN06	NARAKI	5	R$ 62,00	R$ 310,00
1892	03/03/2026	UKYOKU	DN06	USAGI	6	R$ 62,00	R$ 372,00
1893	06/01/2026	KIRA02	DN14	RYUK	10	R$ 64,00	R$ 640,00
1894	26/12/2026	AOTMOD	DN24	NABIKI	1	R$ 136,00	R$ 136,00
1895	28/04/2026	SANGOU	DN10	NABIKI	9	R$ 12,00	R$ 108,00
1896	15/07/2026	UKYOKU	DN10	NABIKI	8	R$ 12,00	R$ 96,00
1897	06/08/2026	DS-SRA	DN15	ANNA	3	R$ 754,00	R$ 2.262,00
1898	27/01/2026	SPDSTB	DN34	NARAKI	9	R$ 863,00	R$ 7.767,00
1899	12/05/2026	IBRAKI	DN35	NABIKI	1	R$ 245,00	R$ 245,00
1900	24/07/2026	ARMTTN	DN01	SOUN	3	R$ 200,00	R$ 600,00
1901	12/10/2026	XXLTTN	DN16	NABIKI	7	R$ 24,00	R$ 168,00
1902	13/10/2026	MNCT02	DN29	SOUN	3	R$ 224,00	R$ 672,00
1903	12/08/2026	KIRA03	DN28	USAGI	4	R$ 223,00	R$ 892,00
1904	08/05/2026	DS-FESD	DN14	RYUK	3	R$ 64,00	R$ 192,00
1905	10/05/2026	KIRA04	DN34	SOUN	6	R$ 863,00	R$ 5.178,00
1906	16/01/2026	NAOMIS	DN18	USAGI	3	R$ 13,00	R$ 39,00
1907	19/11/2026	EREH69	DN14	RYUK	2	R$ 64,00	R$ 128,00
1908	25/08/2026	WLLTTN	DN16	NABIKI	4	R$ 24,00	R$ 96,00
1909	17/04/2026	TNSHHN	DN19	SOUN	4	R$ 26,00	R$ 104,00
1910	19/12/2026	MNCT02	DN32	RYUK	6	R$ 22,00	R$ 132,00
1911	14/12/2026	AGOME1	DN31	ANNA	6	R$ 444,00	R$ 2.664,00
1912	30/09/2026	UKYOKU	DN25	SOUN	4	R$ 933,00	R$ 3.732,00
1913	23/06/2026	DS-SRA	DN15	NABIKI	8	R$ 754,00	R$ 6.032,00
1914	03/11/2026	WLLTTN	DN01	NARAKI	6	R$ 200,00	R$ 1.200,00
1915	31/12/2026	SAKURA	DN17	NABIKI	2	R$ 256,00	R$ 512,00
1916	08/10/2026	SAKURA	DN20	RYUK	7	R$ 86,00	R$ 602,00
1917	01/08/2026	MNCT02	DN28	SOUN	9	R$ 223,00	R$ 2.007,00
1918	14/11/2026	DIO069	DN27	ANNA	7	R$ 556,00	R$ 3.892,00
1919	07/07/2026	UKYOKU	DN25	USAGI	2	R$ 933,00	R$ 1.866,00
1920	01/09/2026	DS-FESD	DN21	ANNA	9	R$ 70,00	R$ 630,00
1921	10/02/2026	DS-SRA	DN09	NARAKI	4	R$ 2,00	R$ 8,00
1922	09/10/2026	KIRA04	DN33	RYUK	7	R$ 234,00	R$ 1.638,00
1923	28/04/2026	DS-SRA	DN09	ANNA	5	R$ 2,00	R$ 10,00
1924	22/09/2026	TNSHHN	DN35	USAGI	5	R$ 245,00	R$ 1.225,00
1925	05/02/2026	AOTMOD	DN34	NABIKI	10	R$ 863,00	R$ 8.630,00
